,Age,Gender,Position,TotalYearsExperience,YearsExperienceGermany,Seniority,MainSkill,SecondarySkills,BrutSalary,BrutSalaryAndStocks,AnnualBrutLastYear,AnnualBrutAndStocksLastYear,VacationDays,Employment,ContractDuration,CompanySize,CompanyType,LossOfJobCorona,HoursIfShorterWeek,AdditionalMonetarySupport
974,33.0,Male,Head of IT,3.0,3.0,Head,Python,"Python, Javascript / Typescript, Docker",100000.0,20000.0,65000.0,5000.0,32,Full-time employee,Unlimited contract,51-100,Product,yes but found a new one with better pay / perks,13.566568047337277,0.0
975,35.0,Male,Backend Developer,13.0,5.0,Senior,Php,"PHP, SQL, Go, AWS, Docker",68000.0,0.0,68000.0,0.0,26,Full-time employee,Unlimited contract,1000+,Product,No,20.0,250.0
976,32.0,Female,Computational linguist,5.0,5.0,Middle,Java,"Python, Docker",50400.0,0.0,50400.0,0.0,29,Full-time employee,Unlimited contract,11-50,Product,No,40.0,0.0
977,30.0,Male,Data Scientist,5.0,5.0,Middle,Python,"Python, C/C++, SQL, AWS",55000.0,60000.0,55000.0,55000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
978,40.0,Male,Data Engineer,15.0,7.0,Lead,SQL,"Python, Javascript / Typescript, .NET, Java / Scala, SQL, Go, AWS, Azure, Docker",90000.0,10000.0,84000.0,10000.0,30,Full-time employee,,101-1000,Product,No,32.0,0.0
979,27.0,Female,Data Scientist,5.0,2.0,Senior,Python ,"SQL, AWS, Google Cloud, Docker",75000.0,0.0,60000.0,60000.0,24,Full-time employee,,101-1000,Product,No,13.566568047337277,250.0
980,32.0,Male,Backend Developer,10.0,5.0,Senior,Node.js,"Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker",80000.0,5000.0,72000.0,5000.0,24,Full-time employee,Unlimited contract,11-50,Startup,No,13.566568047337277,250.0
981,31.0,Male,Data Engineer,4.0,2.0,Middle,Python,"Python, SQL, AWS, Docker",50000.0,0.0,45000.0,0.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,40.0,200.0
982,30.0,Male,technical business analyst,5.0,5.0,Middle,,Python,69000.0,5000.0,63000.0,5000.0,30,Full-time employee,Unlimited contract,up to 10,Product,No,13.566568047337277,250.0
983,32.0,Male,Software Engineer,10.0,3.0,Lead,Swift,Java / Scala,75000.0,5000.0,75000.0,5000.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
984,32.0,Male,QA Engineer,12.0,4.0,Senior,,,95000.0,8000.0,65000.0,5000.0,25,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,800.0
985,25.0,Male,Frontend Developer,7.0,1.0,Senior,JS,"C/C++, Javascript / Typescript, AWS, Google Cloud, Kubernetes",70000.0,6000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
986,34.0,Male,Software Engineer,10.0,4.0,Senior,C++,"Python, C/C++",74000.0,5000.0,72000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
987,30.0,Male,DevOps,10.0,3.0,Lead,,"Python, Go, AWS, Kubernetes, Docker",85000.0,25.0,75000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,0.0,0.0
988,31.0,Male,Product Manager,8.0,5.0,Lead,,,110000.0,18000.0,65000.0,5000.0,35,,,1000+,Product,No,13.566568047337277,250.0
989,24.0,Male,DevOps,3.0,1.0,Junior,Go,"Python, SQL, Go",77000.0,20000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,FAANG,No,13.566568047337277,250.0
990,35.0,Male,Software Engineer,10.0,1.0,Senior,Java,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker",60000.0,5000.0,60000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,250.0
991,31.0,Male,DevOps,6.0,2.0,Middle,NodsJs,"Javascript / Typescript, AWS, Kubernetes, Docker",60000.0,2000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
992,27.0,Male,Software Engineer,2.0,5.0,Junior,Java,Javascript / Typescript,68000.0,2000.0,60000.0,500.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
993,38.0,Male,Full-Stack Developer,1.0,1.0,Junior,Javascript/Typescript,AWS,45500.0,45500.0,40000.0,0.0,28,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
994,34.0,Male,DevOps,12.0,2.0,Middle,Java,"Python, SQL, Perl",72000.0,8000.0,72000.0,8000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
995,35.0,Male,Data Scientist,4.0,4.0,Senior,python,"Javascript / Typescript, Java / Scala, Docker",67000.0,5000.0,60000.0,10000.0,30,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
996,35.0,Male,DevOps,17.0,5.0,Senior,Linux,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker",85000.0,2000.0,68000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
997,36.0,Male,Backend Developer,10.0,3.0,Senior,Java,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker, nomad, QlikSense",75000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,500.0
998,33.0,Male,Backend Developer,13.0,3.0,Senior,Java,"Python, Javascript / Typescript, AWS",70000.0,7000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
999,29.0,Male,DevOps,7.0,3.0,Senior,"Kuberenetes, Openstack","Python, Go, Kubernetes, Docker, Openstack",82000.0,0.0,78000.0,0.0,28,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,32.0,500.0
1000,35.0,Male,Software Engineer,15.0,4.0,Senior,Java,Kotlin,85000.0,10000.0,80000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1001,30.0,Male,Software Engineer,11.0,4.0,Senior,c/c++,Python,70000.0,5000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
1002,31.0,Female,Product Manager,4.0,3.7530701754385967,Middle,,SQL,60000.0,0.0,70000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,Yes,13.566568047337277,250.0
1003,24.0,Male,ML Engineer,0.8,0.2,Junior,Python,Python,11500.0,0.0,65000.0,5000.0,24,Werkstudent,Temporary contract,11-50,Consulting / Agency,No,13.566568047337277,250.0
1004,34.0,Male,CTO,14.0,2.0,Lead,C#,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker",84000.0,92000.0,72000.0,72000.0,21,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
1005,42.0,Male,Data Scientist,2.0,2.0,Senior,Python ,"Python, SQL, Google Cloud",80000.0,7000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Old industry,No,0.0,0.0
1006,37.0,Female,QA Manager,7.0,7.0,Middle,java,,46000.0,2000.0,45000.0,1800.0,30,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1007,32.0,Male,Mobile Developer,8.0,2.0,Senior,Swift,"Kotlin, Swift, Ruby",75000.0,5000.0,70000.0,5000.0,26,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1008,26.0,Female,Mobile Developer,8.0,3.0,Middle,c++,"C/C++, SAP / ABAP",40000.0,2000.0,15000.0,5000.0,36,Self-employed (freelancer),Temporary contract,101-1000,Product,No,13.566568047337277,250.0
1009,35.0,Male,Software Engineer,15.0,5.0,Head,SQL,"Python, AWS, Kubernetes, Docker",100000.0,5000.0,60000.0,20000.0,30,Founder,Unlimited contract,11-50,Consulting / Agency,No,13.566568047337277,250.0
1010,43.0,Male,Product Manager,18.0,9.0,Lead,.NET,Kotlin,115000.0,6000.0,115000.0,6000.0,25,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,800.0
1011,41.0,Male,Software Engineer,15.0,15.0,Senior,Kotlin,"Python, Java / Scala, SQL, AWS",99000.0,1200.0,99000.0,3300.0,39,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1012,33.0,Male,Backend Developer,8.0,6.0,Lead,NodeJS,"Python, Javascript / Typescript, SQL, AWS, Azure, Kubernetes, Docker",90000.0,20000.0,85000.0,20000.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1013,44.0,Male,QA Lead,15.0,5.0,Lead,"JS, Java",Docker,72000.0,5000.0,72000.0,5000.0,30,Full-time employee,Unlimited contract,11-50,Product,No,30.0,250.0
1014,34.0,Female,Designer (UI/UX),10.0,6.0,Senior,"PS, Sketch, React, CSS3",Javascript / Typescript,45000.0,5000.0,45000.0,5000.0,30,Full-time employee,Unlimited contract,up to 10,Product,No,35.0,0.0
1016,40.0,Male,Backend Developer,20.0,5.0,Lead,Java,"Kotlin, C/C++, Javascript / Typescript, Java / Scala, AWS, Docker",80000.0,5000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
1017,28.0,Male,Robotics Engineer,3.0,0.0,Middle,C++,"Python, C/C++, Javascript / Typescript, Docker",45000.0,0.0,45000.0,0.0,25,Full-time employee,Unlimited contract,up to 10,Startup,No,0.0,0.0
1018,26.0,Male,ML Engineer,2.5,0.0,Middle,Python/NLP,"Python, AWS, Google Cloud, Kubernetes, Docker",60000.0,60000.0,37500.0,37500.0,30,Full-time employee,Unlimited contract,1000+,Product,Yes,13.566568047337277,250.0
1019,39.0,Male,Software Engineer,15.0,4.0,Lead,Java,"Java / Scala, Google Cloud, Kubernetes",75000.0,75000.0,65000.0,65000.0,24,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
1020,32.0,Male,Data Scientist,6.0,6.0,Senior,Python,"Python, Azure",92000.0,5000.0,90000.0,5000.0,25,Full-time employee,Unlimited contract,up to 10,Startup,No,30.0,0.0
1021,27.0,Female,Backend Developer,3.0,0.0,Middle,Java,"Java / Scala, SQL",17500.0,1250.0,16000.0,1100.0,22,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
1022,32.0,Female,Software Engineer,2.0,2.0,Middle,Javascript,"Python, Javascript / Typescript, Go",63000.0,3000.0,50000.0,0.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,100.0
1023,30.0,Male,Data Scientist,4.5,2.5,Middle,Python,"Python, SQL, AWS, Docker",60000.0,10000.0,60000.0,7500.0,24,Full-time employee,Unlimited contract,51-100,Startup,No,30.0,250.0
1024,30.0,Female,Software Engineer,5.0,2.0,Senior,Java,,70000.0,20000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1025,30.0,Female,Software Engineer,5.0,2.0,Senior,Java,,70000.0,20000.0,65000.0,5000.0,,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1026,27.0,Male,QA Engineer,6.0,4.0,Middle,Python,"Python, C/C++, Docker",70000.0,75000.0,67000.0,70000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,1000.0
1027,29.0,Male,Software Engineer,6.0,1.0,Senior,Python,"Javascript / Typescript, Google Cloud, Docker",70000.0,10000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,600.0
1028,24.0,Male,Mobile Developer,3.5,0.25,Middle,"Swift, Objective-C",Ruby,70000.0,5000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,140.0
1029,27.0,Male,Data Engineer,0.0,0.0,Junior,Python,"Python, SQL, Azure, Docker",40000.0,0.0,34000.0,37500.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,250.0
1030,28.0,Male,Frontend Developer,7.0,5.0,Middle,React.js / TypeScript,,62000.0,700.0,63000.0,5000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1031,40.0,Male,Data Engineer,14.0,0.0,Middle,"BI, DWH, ETL/ELT","Python, SQL, MS SQL Stack, Oracle, Informatica PowerCenter",57000.0,3000.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1032,32.0,Male,Backend Developer,9.0,5.0,Senior,Scala,"Go, Google Cloud",90000.0,5000.0,87000.0,5000.0,34,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,650.0
1033,35.0,Female,Product Manager,5.0,2.0,Senior,,SQL,60000.0,5000.0,50000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Startup,No,8.0,250.0
1034,32.0,Male,Software Engineer,11.0,1.0,Senior,Scala,"Ruby, Java / Scala, AWS, Kubernetes, Docker",72500.0,10000.0,70000.0,10000.0,27,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,600.0
1035,30.0,Male,Backend Developer,9.0,1.0,Senior,Scala,"Python, Java / Scala",75000.0,10000.0,65000.0,5000.0,27,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,250.0
1036,30.0,Male,Backend Developer,9.0,5.0,Senior,Scala,"Java / Scala, AWS, Kubernetes",85000.0,90000.0,82000.0,87000.0,24,Full-time employee,Unlimited contract,1000+,Product,No,0.0,600.0
1037,36.0,Male,Mobile Developer,16.0,4.0,Lead,Java,"Kotlin, Java / Scala, SQL, AWS, Docker",62500.0,0.0,59500.0,0.0,32,Full-time employee,Unlimited contract,51-100,Product,No,32.0,0.0
1038,33.0,Male,Software Engineer,7.0,7.0,Senior,C++,Javascript / Typescript,65900.0,15900.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,700.0
1039,33.0,Male,Engineering Manager,15.0,4.0,Lead,Java,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",85000.0,15000.0,80000.0,0.0,28,Full-time employee,Unlimited contract,1000+,Product,No,0.0,600.0
1040,32.0,Male,Software Engineer,13.0,7.0,Middle,Java,"Javascript / Typescript, SQL, AWS, Docker",95000.0,35000.0,79000.0,31000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,800.0
1044,28.0,Male,DatabEngineer,4.0,0.0,Middle,GCP,"Python, Java / Scala, R, SQL, Google Cloud",30000.0,0.0,30000.0,0.0,24,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,0.0
1045,28.0,Female,Frontend Developer,5.0,2.0,Senior,javascript,"Google Cloud, Docker",64000.0,2000.0,60000.0,5000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1046,38.0,Male,Data Scientist,6.0,3.0,Lead,Python,"R, AWS",110000.0,70000.0,110000.0,180000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1047,36.0,Male,Backend Developer,12.0,0.5,Senior,Python,"SQL, Docker",100000.0,15000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Startup,No,13.566568047337277,500.0
1048,36.0,Male,Software Engineer,15.0,6.0,Senior,PHP,"Kotlin, AWS, Kubernetes, Docker",70000.0,2000.0,67000.0,2000.0,26,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,800.0
1049,37.0,Male,QA Engineer,15.0,1.0,Senior,Python,,70000.0,7000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1050,36.0,Male,Software Engineer,15.0,1.0,Senior,PL/SQL,SQL,68000.0,3000.0,68000.0,0.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,13.566568047337277,400.0
1051,33.0,Male,Frontend Developer,10.0,6.0,Senior,Javascript,"Python, Javascript / Typescript",100000.0,5000.0,90000.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,0.0
1052,33.0,Male,Team Lead,12.0,5.0,Lead,PHP,"Javascript / Typescript, SQL, AWS, Docker",70200.0,5000.0,70200.0,5000.0,30,Full-time employee,Unlimited contract,101-1000,Consulting / Agency,No,13.566568047337277,500.0
1053,31.0,Male,Backend Developer,7.0,2.0,Senior,Go,Go,75000.0,5000.0,65000.0,70000.0,28,Full-time employee,Unlimited contract,101-1000,Product,No,30.0,250.0
1054,36.0,Male,Mobile Developer,14.0,8.0,Senior,Swift,"Kotlin, Javascript / Typescript, AWS",75000.0,0.0,75000.0,35000.0,20,Full-time employee,Unlimited contract,11-50,Consulting / Agency,No,0.0,0.0
1055,31.0,Male,Software Engineer,9.0,5.0,Senior,scala,Java / Scala,85000.0,5000.0,82000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Startup,No,24.0,250.0
1056,36.0,Male,Software Engineer,10.0,10.0,Middle,C#,"Javascript / Typescript, .NET, SQL",66000.0,6000.0,58000.0,6000.0,30,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,250.0
1057,37.0,Male,DevOps,17.0,1.0,Senior,AWS,"AWS, Azure",90000.0,0.0,85000.0,85000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,40.0,0.0
1058,30.0,Male,Consultant,3.0,3.0,Middle,Java,"Python, R, SQL, Kubernetes, Docker",58000.0,0.0,42000.0,50000.0,30,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,400.0
1059,30.0,Male,Software Engineer,11.0,1.0,Senior,Java / Scala,"Kotlin, Java / Scala, Clojure, Rust, AWS, Kubernetes, Docker",90000.0,90000.0,80000.0,80000.0,29,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,40.0
1060,27.0,Male,QA Engineer,5.0,1.0,Senior,java,Python,35000.0,0.0,35000.0,5000.0,28,Full-time employee,Temporary contract,101-1000,Product,No,13.566568047337277,250.0
1061,33.0,Female,Software Engineer,10.0,3.0,Senior,Java,SQL,47500.0,0.0,47500.0,0.0,25,Full-time employee,Unlimited contract,11-50,Outsourse,No,13.566568047337277,0.0
1062,26.0,Male,Backend Developer,5.0,4.0,Middle,Java,AWS,72000.0,5000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,0.0,250.0
1063,29.0,Male,Software Engineer,9.0,5.0,Senior,C++,"Python, C/C++, Rust, AWS, Kubernetes, Docker",73000.0,16000.0,73000.0,16000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,32.0,250.0
1064,31.0,Male,Backend Developer,4.0,2.0,Middle,Ruby on Rails,Javascript / Typescript,50000.0,0.0,50000.0,0.0,25,Full-time employee,Unlimited contract,11-50,Product,No,13.566568047337277,250.0
1065,36.0,Male,Lead Developer,8.0,2.0,Lead,.net,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker",72000.0,6000.0,65000.0,5000.0,28,Full-time employee,Unlimited contract,101-1000,,No,0.0,250.0
1066,36.0,Male,Mobile Developer,10.0,10.0,Middle,Android,Kotlin,68000.0,2000.0,65000.0,5000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,650.0
1067,29.0,Male,Data Scientist,6.0,5.0,Middle,SQL,Python,70000.0,30000.0,60000.0,15000.0,28,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,300.0
1068,30.0,Male,Software Engineer,8.0,1.0,Senior,PHP,"Javascript / Typescript, SQL, Docker",68000.0,1500.0,65000.0,0.0,26,Full-time employee,Unlimited contract,51-100,Product,No,13.566568047337277,250.0
1069,29.0,Male,Backend Developer,5.0,5.0,Senior,Go,"Go, Google Cloud, Kubernetes, Docker",75000.0,0.0,70000.0,0.0,25,Full-time employee,Unlimited contract,101-1000,Product,No,28.0,0.0
1070,34.0,Male,Software Engineer,14.0,4.0,Lead,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",95000.0,5000.0,92000.0,92000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1071,30.0,Male,Backend Developer,10.0,4.0,Lead,Java,"Python, AWS, Kubernetes, Docker",82000.0,5000.0,73000.0,5000.0,29,Full-time employee,Unlimited contract,101-1000,Startup,No,28.0,250.0
1072,34.0,Male,Backend Developer,14.0,0.0,Lead,C#,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker",90000.0,40000.0,70000.0,40000.0,30,Full-time employee,Unlimited contract,1000+,Product,No,13.566568047337277,250.0
1073,27.0,Male,Software Engineer,8.0,4.0,Senior,"C++, C#","C/C++, .NET",52000.0,5000.0,52000.0,5000.0,28,Full-time employee,Unlimited contract,11-50,Product,No,0.0,0.0
1074,26.0,Male,Mobile Developer,5.0,1.0,Middle,Kotlin,"Kotlin, Java / Scala",65000.0,0.0,65000.0,5000.0,24,Full-time employee,Unlimited contract,51-100,Startup,No,13.566568047337277,250.0
1075,44.0,Male,Software Architekt,20.0,20.0,Head,Java Backend,"Java / Scala, SQL, Docker",95000.0,15000.0,95000.0,15000.0,30,Full-time employee,Unlimited contract,101-1000,Product,Yes,13.566568047337277,250.0
1076,34.0,Male,Software Engineer,3.5,3.5,Junior,C++,"Python, C/C++, Docker",55000.0,55000.0,53000.0,53000.0,30,Full-time employee,Unlimited contract,1000+,Consulting / Agency,No,20.0,250.0
1077,31.0,Male,Backend Developer,10.0,7.0,Senior,Ruby on Rails,"Python, Kotlin, Ruby, AWS, Docker",85000.0,85000.0,80000.0,80000.0,27,Full-time employee,Unlimited contract,101-1000,Startup,No,13.566568047337277,250.0
1078,24.0,Male,Frontend Developer,5.0,2.0,Senior,TypeScript,Javascript / Typescript,68250.0,0.0,65000.0,0.0,27,Full-time employee,Unlimited contract,101-1000,Product,No,13.566568047337277,250.0
1079,27.0,Male,Software Engineer,7.0,4.0,Middle,.NET,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker",63000.0,5000.0,65000.0,62000.0,30,Full-time employee,Unlimited contract,51-100,Consulting / Agency,No,13.566568047337277,200.0
1080,34.0,Male,Frontend Developer,6.0,2.0,Middle,Javascript,Javascript / Typescript,63000.0,0.0,58000.0,0.0,25,Full-time employee,,101-1000,Startup,No,32.0,0.0
